Date,IONQ,RGTI,QBTS,QUBT,^IXIC
,0.28123528710861767,0.010130271086415954,0.27868857442533734,0.04457146780831467,0.023564135619920767
,0.44688810772190557,0.14471780348512064,0.45901649596069394,0.214857155936105,0.03899441266371095
,0.3954140628800249,0.053545639734682515,0.3351548687247272,0.10799996512276788,0.03127955633621804
,0.37669625273394813,0.046309721957696004,0.2896175262069365,0.11828569684709822,0.02234584594601219
,0.3635937410049148,-0.0028943533094293317,0.2896175262069365,0.05714285714285716,0.025148826505865474
,0.48993911568466175,0.5079595233560503,0.5373406069676943,0.1782857622419085,0.03612844631324874
2025/05/09,0.4632662250698074,0.6049204627321734,0.5646631167050742,0.20914284842354913,0.036173484539866685
,0.5390733784748083,0.5513748920043171,0.6575593371320494,0.32000002179827014,0.08121882245694034
,0.5545156722555757,0.5528219651487924,0.6010929559770715,0.1274285452706474,0.0986579850123166
,0.5634065762914879,0.6034732515740457,0.6265939303230577,0.3302857535226005,0.10655954115641686
,0.5226953503804657,0.5962373337970592,0.6830601377668595,0.31885713849748876,0.10456623277584143
,0.6373420825622198,0.7727930926927291,1.3442623719705207,0.35428575788225447,0.1102750255357714
,0.6420214681585696,0.903039060623877,1.1548270340449585,0.3771428789411273,0.1105270815759678
,0.6523163306790813,1.3965267484259543,1.096539291209763,0.36228572300502226,0.10632261073618765
,0.5694899203724373,1.22286541184654,0.919854353601606,0.25257143293108264,0.09071432546338287
,1.1427234027740898,1.7554271108498054,1.1985428411713555,0.5839999607631139,0.0937831331502681
,1.138043838670622,1.7206945951093484,1.4244081920800906,0.6022857666015624,0.08288738151926922
,1.248011185256026,1.5397973407529473,1.367941810925113,0.6217142377580915,0.1095850037830981
,1.2255498130807339,1.5397973407529473,1.3296904362617217,0.6182856968470982,0.103908494062799
,1.0215254593545984,1.3545587289494678,1.2641167255721264,0.5028570992606027,0.10823893648379679
,0.8876929606164208,1.3632417198709295,1.0628415813136805,0.38399996076311393,0.10464998807446446
,0.89845569029372,1.4761217059591534,1.1493626015819531,0.4011428833007813,0.11209608245314073
,0.8628918956429537,1.5586108097813036,1.258652119397945,0.3759999956403459,0.12113217297252632
,0.8549367259206171,1.578871213940483,1.336976404116121,0.35085710797991077,0.12468816107566183
,0.7154889287653956,1.3835021240301089,1.1548270340449585,0.24457146780831462,0.1153232576386356
,0.8259241425075876,1.6946456223449622,1.4954463352326912,0.2891428266252791,0.12870243288824512
2025/06/09,0.8745905381409464,1.5976846829688394,1.6120219946142589,0.2937142508370536,0.13224464990454488
,0.8596162900240851,1.450072457167463,1.7559199900220301,0.2845714024135044,0.1393965848381915
,0.8577444643826979,1.3921853909788755,2.4553734251779065,0.43085719517299115,0.13366871573666117
,0.811417761547514,1.2981187359053559,2.189435511636738,0.38285718645368294,0.13636243062391706
,0.7707065356364917,1.1953690899103737,2.0382515483745673,0.3028570992606028,0.1215869574713846
,0.7983153390720397,1.315484855761932,2.865209507838022,0.3897142682756696,0.1386002322347053
,0.7800654853363096,1.250361871796358,2.6047362004710353,0.31199994768415173,0.1281904193645862
,0.8544688587638294,1.2735166982717931,2.477231502452281,0.2971429007393973,0.12964563945872398
,0.8886288734371144,1.2648335693366786,2.4389799540777135,0.26400004795619414,0.12393221871059512
,0.9251285809085745,1.1620839233416969,2.187613976245344,0.23314285278320312,0.13454080931774315
,0.9120261584331002,1.1664255568160802,2.1921676410126527,0.3142857142857143,0.15081304158044206
,0.7833410909551781,1.0520984975833811,2.0491804133005784,0.26742858886718746,0.15433968146573118
,0.9241926680878809,1.034732377726805,2.0582880902575478,0.2697142464773996,0.1655723732131591
,0.8834814421768586,1.028943671107946,2.149362775293129,0.2651428222656249,0.17167251317029497
,1.0107627296772992,1.1186686927070828,2.4918034381610794,0.35542853219168524,0.17723625800740717
,0.8764621852752157,1.1447178034851206,2.395264146951317,0.29485713413783476,0.16759401391173245
,1.094057007140731,1.3125904334456764,2.7613844224850355,0.4948571341378347,0.17858864646132178
,1.0772109333824824,1.4298120530082836,2.848816036737829,0.5371428353445871,0.1906078704470331
,1.115114599338542,1.4254704195339003,2.621129324148876,0.5714285714285714,0.1797091839942495
,1.1043518696612424,1.314037644603804,2.5245903803614653,0.5291428702218193,0.18005255814305254
2025/07/09,1.1319606730967906,1.3719247107923915,2.486338831986898,0.5440000261579241,0.1911996885476821
,1.1492746140118268,1.3169320669200597,2.4936249735524734,0.4891428266252791,0.19231627535897666
,0.9564810356268969,1.143270730340645,2.174863575927939,0.3920000348772321,0.189708008936758
,0.9845577062192326,1.2908828181283694,2.449909166426077,0.4594286237444196,0.19287513315342886
,0.9405708746893418,1.337192471079239,2.218579383054336,0.45371431623186376,0.19504069299721039
,1.0374356202921535,1.4471780348512073,2.35154833982492,0.8925713675362723,0.19808579635429657
,1.098268525580293,1.7843705059304464,2.6010931296882474,0.9588570731026786,0.20705303143950404
,1.1764153717834689,1.7337192195051934,2.553734251779063,0.961142839704241,0.20763096557555638
,1.0790827590238696,1.6613603177626333,2.2513663252547214,0.8377142769949777,0.21216944170998064
,0.962564201200728,1.5455861853854582,2.0619308136179835,0.7634286063058036,0.20745984288995967
,1.0252689321302548,1.9377713003370292,2.1821493700711625,0.8445713588169643,0.2148186827594234
,1.0542816940504025,1.8596238299892627,2.0874319616751453,0.8228571210588729,0.21701144614359347
,1.0201215008699989,1.7308250732162427,2.0437158071263966,0.7645713806152343,0.21992188633186904
,0.981282100600364,1.6555717491574264,1.9417122571648044,0.7794285365513394,0.2239824380264408
,0.8965838646523328,1.557163598623176,1.7996357971484267,0.6537143162318639,0.2193421461516416
,0.8661675012618222,1.4688856501685148,1.6830601377668595,0.6194285801478794,0.22115575313678826
,0.8656994555979163,1.4876991191968711,1.70309667964984,0.6571428571428573,0.22073844405456455
,0.7838089581119658,1.370477499634264,1.6958107117954406,0.6137142726353237,0.19344155375786443
,0.8652315884411286,1.486251908038743,1.8415302425946058,0.8011428833007812,0.21675826132578768
,0.9663078524835027,1.6483356933667879,2.0765027493267825,0.882285635811942,0.2088388704954578
2025/08/06,0.9293400993481367,1.5441389742273306,1.945355327947592,0.8274285452706474,0.2234530413275959
,0.8947122175180637,1.4848046968806154,1.8706741140122034,0.7897142682756697,0.22768810204059298
,0.9583526827611659,1.4457308236930797,1.9380691863820165,0.7645713806152343,0.23966985060966972
,1.102947911176643,1.5137483679885615,1.998178464608606,0.826285661969866,0.23593528988871504
,1.0121665096547807,1.6787265756328615,2.0236796126657683,0.8514286586216517,0.25307103702266387
,0.928404186527443,1.698986979792041,1.9162114565299944,0.9702856881277901,0.25487651680902235
,0.9199811496483186,1.6309697115238637,1.8014573325398207,1.0548570905412946,0.25473372644142356
,0.882545529356165,1.4616498704051804,1.7905282939026335,0.9028570992606026,0.24966585360815463
,0.882545529356165,1.3965267484259543,1.8952643206624926,0.9005713326590401,0.2500582167052088
,0.7220401400031329,1.2170767052276812,1.7067395767214517,0.7325714111328125,0.2318636761735704
,0.7215722728463452,1.1794501812119256,1.6630237695950547,0.6868571690150669,0.22365181906462483
,0.7393540809181691,1.143270730340645,1.6757741699124602,0.6308571951729911,0.21945897463422237
,0.8614879371583541,1.2489146606382304,1.8834245143296084,0.6937142508370535,0.24235837311992214
,0.8100139815700327,1.1736614745930667,1.7704919257308291,0.6537143162318639,0.23962763432707535
,0.9068787271728445,1.235890036242385,1.7741348228024405,0.7485714503696987,0.24511687984196207
,0.9382310033840486,1.2040520808318358,1.6976322471868341,0.7588571820940291,0.24776792693557992
,1.0262048449509487,1.3039074425242143,1.9326049276301869,0.8948571341378349,0.2544152982777901
,1.0,1.2604920738759477,1.8743170110838152,0.8548570905412947,0.23998952042867372
,1.011698642497993,1.2937772404446246,1.7413480543132311,0.7737143380301339,0.229822507622353
,0.9171735896933559,1.214182420925078,1.6502733692776497,0.7188571384974889,0.24242722855410026
2025/09/04,0.9705193709230648,1.21273520976695,1.688524743941041,0.7279999869210378,0.25456147497821746
,0.956012989962991,1.2243126230046677,1.7522769192392422,0.7257143293108259,0.2541396507855558
,0.919045236827625,1.2315485407816542,1.7759563581938345,0.7314285278320312,0.25982124000509765
,1.0589610796467523,1.337192471079239,1.9499089927149007,0.8857142857142857,0.26449042858669936
,1.0524098684090153,1.321273700394443,1.8069217650028264,0.8502857753208706,0.26487014937452735
,1.2016844824208421,1.3907381798207479,1.8943535529667956,0.9074286324637277,0.2739442796993523
,1.6022460658146818,1.570188223019021,2.098360826601157,1.1817143031529018,0.2796097273990785
,1.7660270607865827,1.6512301156830436,2.0664844783852923,1.195428466796875,0.29161055230975563
,1.9134298491570223,1.7467438439010388,2.0728600259663468,1.2857142857142856,0.2907558419038596
,2.06223677451918,2.261939423047728,2.2258651771975595,1.513142830984933,0.28655825660749734
,2.1263451069190697,2.4761217059591534,2.342441010290303,1.8274285452706471,0.29865965560317864
,2.294805844501557,2.890014436228032,3.2386159249373163,2.2594286237444194,0.3079505112290233
,2.3664014794669956,2.7149060265041416,2.6812386023754655,2.2422858101981027,0.31705297387184594
,2.51614396063561,2.9826340181570763,2.8989073914452805,2.595428466796875,0.3045979288511156
,2.4562469681681645,3.0115774132377178,2.8998179854298014,2.6159999302455357,0.300228092091547
,2.2489470088231607,2.811866965880265,2.7486340221676304,2.668571254185268,0.2936881803777589
,2.1483386119375742,2.8726484543851076,2.6693991434649336,2.5634286063058034,0.2994311750992562
,2.007019167648084,2.662807528920761,2.433515695325884,2.388571384974888,0.305619698343214
,1.877866054506256,2.5759767916242273,2.353369875216314,2.404571533203125,0.3095993166831863
,1.9522694279337758,2.7091171818716306,2.4553734251779065,2.4114286150251116,0.3150983825632756
2025/10/02,2.256902000038379,3.227206907307271,2.6393443306404625,3.045714460100446,0.32023567521952745
,2.429106031889404,3.7322722843743703,3.4845176440178562,3.578285871233259,0.31656342302261575
,2.696302983701854,4.068017544295482,3.036430012983173,3.7668570382254467,0.3258774185894546
,2.7075339375501772,4.169320117145988,3.009107676956969,4.018285696847098,0.31701707874386464
,2.4768366932091874,3.956584769365386,2.7923498292940274,3.9405713762555807,0.33175564086856735
,2.6265791743778024,4.075253324058816,2.8834245143296084,4.384000069754464,0.3306720143634694
,2.306036441335644,3.7785819373252405,2.4635701607280027,4.019428362165178,0.28326978879780773
,2.8413660792741187,4.8784370229903145,2.9089253149644185,5.275428553989955,0.3115989462183748
,2.6289190456830953,5.231548816808958,2.9672134052219663,5.413714163643974,0.3016058780416746
,2.3883949844855,5.480463063406233,2.867031043229416,5.4388571602957585,0.3101813144186327
,2.0692556744065866,4.855282196514879,2.4134791534429034,4.482285853794643,0.3039661520230912
,1.9452501710321326,4.54703367257089,2.338797939507515,4.300571550641741,0.31075292740007177
,1.8048664610562177,3.9782926607099975,2.147541239901735,3.94971444266183,0.32870173304612726
,1.7842769145223127,3.658465895446377,1.9143899211386004,3.571428571428571,0.32657093955271743
,1.5947589417562513,2.9493489896020515,1.7085611121128457,3.1211430140904017,0.31424536532379377
,1.7781935704413634,3.4949348989602047,1.9034608825014132,3.5251429966517858,0.3258849813994382
,1.8217125348144663,3.725036504611036,1.8287796685660247,3.4388571602957585,0.3410885998992452
,1.9386989597943955,4.070911966611737,1.8633881461578041,3.5988573346819193,0.36608955653826936
,1.6743097464440266,3.630969711523864,1.715847079967245,3.236571393694196,0.3770719982896762
,1.859616200770526,3.958031704496209,1.8269583068858068,3.5039999825613837,0.3846418066943511
2025/10/30,1.815629190733517,4.225759972176448,1.7267761186044321,3.85942862374442,0.36283461342358136
,1.919045326081184,4.3632419958982345,2.0437158071263966,4.059428623744419,0.37114648022872654
,1.7328029589339913,3.78871213940483,1.8014573325398207,3.4708570207868306,0.3774898717607045
,1.4978941961534393,3.3039074425242143,1.4972678706240852,3.020571463448661,0.34939764476036683
,1.592887116114864,3.4891463303549983,1.5846994848768787,3.2617143903459818,0.35813370619115337
,1.6874121689195007,3.1085383526138406,1.395264146951317,2.926857212611607,0.33236879286603527
,1.7735141848450136,3.269175202811062,1.3424408365791267,2.8594286237444195,0.3295108408366003
,1.591015290473477,3.2503620098100106,1.3132969651615287,2.7805716378348215,0.35971546225531337
,1.5465604132796802,3.1953690899103737,1.1748634022167632,2.5885713849748884,0.35631321366258883
,1.3729526014511735,2.820549956801727,1.0291440451287737,2.234285627092634,0.35273927799546256
,1.1244735490383597,2.384949335188237,0.8269581331746307,1.8800000871930802,0.32175613865949315
,1.2077678265017915,2.4167874286124382,0.9307833922387931,1.9119999476841518,0.3235032606434416
,1.236312542758033,2.3039074425242143,1.094717755818369,1.821714346749442,0.31237689974682636
,1.2985492280236541,2.3183792780781873,1.2477232544719334,1.938285609654018,0.29647095581840266
,1.2405240611975952,2.3921853909788755,1.1056467944555561,1.9097141810825895,0.3040639041640718
,0.9185773696708373,1.9681621826031033,0.8706741140122036,1.6057141985212056,0.27596592039792567
,0.9518014715234289,1.9536903470491302,0.8579235399836225,1.696000017438616,0.2872373292173587
,1.188114014281462,2.344428526869878,1.092896220426975,2.0365713936941963,0.32185152036749387
,1.2021525280847478,2.269175202811062,1.1129327623099554,1.9805714198521205,0.3307274373440947
,1.1946654040263174,2.2431259540193715,1.0874317879639697,1.922285679408482,0.3416561492812904
2025/11/28,1.3069722649027784,2.2807526160487797,1.1311475950903662,1.922285679408482,0.35038295473567915
,1.2049600880397109,2.0998553616923785,0.9945355675369945,1.6800000871930805,0.34519486708700087
,1.1960691840037985,2.256150578415217,1.003643070782788,1.7291427612304688,0.35315590981112055
,1.2765559015122676,2.629522500365736,1.1985428411713555,1.9760001046316966,0.3554919150739333
,1.5624705742172353,3.157742427880966,1.473588431669493,2.435428510393415,0.35844231398958426
,1.4656058286144233,2.90738069409826,1.338797939507515,2.212571498325893,0.36266066879396086
,1.5437528533247176,3.115774408404479,1.3697633463165064,2.22971431187221,0.36079795998280195
,1.5474963261003736,3.099855361692379,1.4061931855885041,2.2251427786690847,0.36256585147476494
,1.417875345801758,2.878437022990314,1.2877961645267186,1.9851429530552456,0.36705409700556757
,1.4590546173766863,3.0492040752671254,1.336976404116121,2.071999904087612,0.36356967340287283
,1.356106527692925,2.7771347261671124,1.1948999440997436,1.9531428745814732,0.34052804893837907
,1.155825825249564,2.43560062161349,0.987249599682595,1.6891429356166294,0.3325664418254546
,1.3242862058178146,2.6931984111868346,1.052823484083366,1.7382856096540178,0.33569022098192147
,1.1455309627290524,2.444283612534952,0.8615666107664102,1.5679999215262277,0.31152444689614933
,1.1731397661646006,2.602026040415918,0.8834245143296087,1.6079999651227679,0.3296160429098036
,1.268600731789931,2.8813314453065697,0.9836067026109832,1.7154285975864956,0.34702687314718217
,1.5203555683287315,3.658465895446377,1.2386157512261402,2.071999904087612,0.3540320669915966
,1.4047729233262838,3.21418255893873,1.136612027553372,1.86971435546875,0.3617191553898962
,1.3313054627194578,2.9826340181570763,1.08014582010957,1.8011428833007814,0.364693823024151
,1.1525502196306956,2.6599133826318098,0.9417122571648042,1.5577141898018971,0.36352576395386405
2025/12/29,1.117454292136717,2.7843705059304464,0.9253187860646115,1.5451429094587055,0.3566627960882438
,1.1202620305987976,2.7988423414844195,0.8943533792556198,1.561142839704241,0.35346858120894575
,1.0996723055577746,2.7843705059304464,0.8688525786208097,1.5314285278320314,0.34323395462381745
,1.188582059945368,3.070911690584433,1.0054646061741814,1.6971429007393972,0.3428664246341717
,1.2793634614672302,3.4341534104553624,1.1785064729995507,1.8582857404436384,0.35212431995381954
,1.3752922942493484,3.525325781226279,1.2112934151999362,1.90057133265904,0.36087133052741804
,1.3294336370780706,3.370477775661568,1.122040091844573,1.8811427525111606,0.3630160079854243
,1.3607860917963932,3.2373373854141656,1.1748634022167632,1.8857142857142857,0.35699048022827506
,1.3139915218044211,3.068017544295482,1.1347906658731541,1.8251427786690848,0.36804809856847287
,1.3841833767923788,3.1678726299605557,1.2058288090257547,1.917714364188058,0.37166312174058413
,1.2901261911445294,3.170767052276811,1.1293260596989723,1.7965713500976563,0.37027427376988364
,1.38090777117351,3.3632417198709295,1.2786886612809254,1.9394284929547991,0.35651255578842234
,1.2255498130807339,3.156295216722838,1.2185793830543359,1.8228572300502233,0.3598801509085361
,1.3771641198907356,3.172214263434939,1.3132969651615287,1.9280000959123882,0.35903469647903785
,1.3706129086529986,2.9131695387307714,1.1730420405365454,1.855999973842076,0.3266085278471129
,1.2615816533954063,2.7684517352456504,1.1202187301643551,1.705142865862165,0.3422416462273261
,1.308376223387378,2.969609393761231,1.1857924408539504,1.8525713239397321,0.354447570029645
,1.2110434321206602,2.7091171818716306,1.0874317879639697,1.6800000871930805,0.3582168971009718
,1.029480450569817,2.4370478327716176,0.9744991993651899,1.486857169015067,0.36400312400491197
,1.1286850674779219,2.5730826453352766,1.0601094519377656,1.5497142246791293,0.3764714886014344
2026/01/28,1.1431912699308775,2.6136034536536354,1.0273225097373802,1.5154285975864954,0.3788034302648531
,1.023397284995986,2.360347297554674,0.8542806429120107,1.2685714721679688,0.3688438867831543
,0.870846886858172,2.0709116905844325,0.6885247439410411,1.0765714372907365,0.3559386852517643
,0.804398683152989,2.0347322397131524,0.7012751442584462,1.0239998953683034,0.3634685349290636
,0.8001871647134269,2.0969609393761233,0.757741351702248,1.0811427525111608,0.34399678253230204
,0.6537201106565627,1.9102751164145158,0.6630237695950549,0.9645714896065849,0.3237338699090577
,0.42395877913626645,1.4905932654858218,0.4225865698331088,0.7114286150251117,0.30269763174556097
,0.6373420825622198,1.9985527888418724,0.7176686153586389,1.0239998953683034,0.3310522995401022
,0.6602713218942997,2.069464479426305,0.7194899770388568,1.0102857317243306,0.3430420624302062
,0.6467008537549195,1.9580319805235136,0.6320583627860632,0.9394284929547991,0.33517064464827917
,0.5727655259913058,1.842257572119034,0.555555613459281,0.8777143205915179,0.333090081758491
,0.4646700050472887,1.7235890174256037,0.4918032644499035,0.713142830984933,0.3059664588248454
,0.5961628109872916,1.8465992055934173,0.5428052131418759,0.8388571602957589,0.30304902021539104
,0.5526438466141885,1.6685963735532718,0.46630246381509344,0.7817143031529017,0.30488170354213806
,0.5601309706726192,1.7597684682968837,0.49544633523269144,0.8491428920200892,0.31500999927645346
,0.5643424891121815,1.8046309100896263,0.4972678706240852,0.8971429007393974,0.310912423676291
,0.4927467648931836,1.6136034536536354,0.43898004093330156,0.8194285801478796,0.32266412736855643
,0.4403368964841685,1.6121562424955078,0.4353370570061017,0.8308571951729911,0.3077071467764201
,0.47964434241770926,1.700434190950169,0.47723132874110474,0.8834285191127231,0.32137009671705186
,0.5718296131706122,1.8437047832771616,0.5810565878052669,1.0148570469447544,0.33803773977635077
2026/02/26,0.9129620712537938,1.9146164738615945,0.6466302984948622,1.13028564453125,0.3222197276237053
,0.7955076006099588,1.7178004488203973,0.5318761745046887,0.9908571515764508,0.31007329040140563
,0.7941038206324775,1.7409552752958324,0.5646631167050742,1.0217143467494418,0.31473423890645824
,0.7337387825011257,1.6396527024453258,0.4080146341243098,0.9382856096540177,0.30131634658484385
,0.7374824337839001,1.736613641821449,0.48451729659550424,1.0297143118722096,0.31812215202354266
,0.6855404325316727,1.7250362285837313,0.40619309873291587,0.9394284929547991,0.31474180171644184
,0.6719699643922925,1.6903039888705789,0.3843351951697176,0.944000026157924,0.2938604318409652
,0.6785211756300298,1.7554271108498054,0.3897997144883112,1.0114286150251117,0.311676380362385
,0.643425248136051,1.7149060265041416,0.3843351951697176,0.9417142595563617,0.3117428653635832
,0.6036499350457223,1.736613641821449,0.38797817909691723,0.9360000610351562,0.31284274626625774
,0.5456245897125456,1.5803184250986106,0.35428055605642284,0.8365713936941965,0.2894855155821541
,0.5432848969143707,1.5397973407529473,0.3296904362617217,0.848000008719308,0.2775441772514966
,0.5577912778744443,1.5267727163571019,0.3424408365791267,0.8445713588169643,0.2930802207572947
,0.5587271906951379,1.52821992751523,0.37340624338811845,0.8537142072405135,0.29916873430505286
2026/03/18,0.5152082263220348,1.3863965463463646,0.3205829330159282,0.7908571515764509,0.28026396690153144
