Date,IONQ,RGTI,QBTS,QUBT,^IXIC
2026/03/13,32.97999954223633,17.549999237060547,7.300000190734863,16.170000076293945,22105.359375
2026/03/16,33.290000915527344,17.459999084472656,7.369999885559082,16.139999389648438,22374.1796875
2026/03/17,33.310001373291016,17.469999313354492,7.539999961853027,16.219999313354492,22479.529296875
2026/03/18,32.380001068115234,16.489999771118164,7.25,15.670000076293945,22152.419921875
2026/03/19,31.899999618530273,16.100000381469727,7.190000057220459,15.40999984741211,22090.69140625
